review,sentiment
游戏刚出来的时候我就预约了。玩了几周就…卸载了。前两天没什么游戏玩又下载回来了。完了一会…嗯，是我太笨了。虽然很喜欢这个画风，但真的找不到游戏的乐趣em。总体来说，功能对我来说太多了，面板也有丢丢复杂。江湖武侠类的游戏我也下过一些，单机放置的玩过、楚留香逆水寒也玩过。感觉汉家江湖是集合了这两类游戏的特点。下面说一下让我比较不擅长的点吧：1、我可能知道怎么进入主线，怎么进入属性，怎么进入抽卡池，但是总要找一会儿。面板设计区分度有点小。2、角色行动路径固定，刚下游的时候觉得很新颖。但是在挑战独孤那一关就觉得有点问题。一个是一步一步点，觉得有些慢。二是我有时候会忘了自己走过哪里(ー_ー)!!走重复的路线觉得很浪费时间，也会让我有一些抓狂。在这一个关卡里面，虽然我看了讨论里面大佬的留言，但我依旧没有办法走到独孤面前…真的，我离他也就一根手指头的距离。3、想问一下自动战斗和手动战斗是否有很大的区别？虽然我玩这个游戏并不是想从战斗中获取乐趣，但？作为游戏的一个重要组成部分，属性武学的提高也是为了在战斗中打得过对手啊。因为我从打斗类游戏中获得的快感是来源于实时反馈的操作（比如吃鸡什么的）。不知道其他玩家是不是可以从这个部分获取乐趣？感觉因为部分属性或者角色自带技能的随机性，这里特意设计的战棋式行进，也没能体现出战略的重要性。这个部分既没突出操作，也没有突出战略？所以每次我都…自动战斗了…ps.要不要在战斗环节开头，设置进入武学面板的按钮。如果每次都要特地去角色面板的话，会不会有点麻烦？4、在故事情节出来的时候，能不能设置成点击后就到了下一句话那种。我也不知道能不能理解…意思就是动画部分播放的有点慢，我其实看完了那句话它还在慢慢放。时间好久。5、内容太多了，很难在引导后捋清楚。重点玩法不突出，剧情？战略？打斗？除了画风我没有感觉到这个游戏玩法不同于他游的地方。因为我会大量下载各种类型的游戏试玩，玩下来就感觉真的有创新玩法的游戏确实很少。当然这一点是很难做到的，不过还是希望开发者能够好好加油啦。打四星求生欲(ﾉ_ _)ﾉ,1
这是我手机坏掉后，为数不多下回来的单机游戏，当时和同寝一起玩，玩的非常带劲（宿管都在外面喊话）而且，玩的那不是有计谋与速度。。玩的是各种抢手机和捂手机，想想还是很开心的，但是局限性很大。。。当我打开这个游戏，发现室友早就不陪在身边。。。突然有一丝丝寂寞(ΘへΘ)，但不过也是一个非常好的记忆吧，这一颗星星就留着等待安卓可以联机好友一起玩的时候再补上吧,1
生命就如一个微小的光点在暗淡的时间与空间里随波前行，追光勿停游戏画风很唯美，音乐也很柔和，以一群光点的旅程引发对于生命起源与征途的思考，既可以看作是精子与***经过重重艰辛才有了这样一个伟大的生命，也是暗示人生追逐光明永不止息。尤其在第二关出现一个个人名时真的给人一种对生命的感叹。以及希望能多添加一些关卡。,1
哇，看到厂家，什么都不说了，五星。当年j***a时代和塞班时代最喜欢的就是拉阔的游戏，尤其是口袋神兽那两部(๑•̀ㅂ•́)و✧不知道为什么安卓之后华娱无线、X6仙掌、井中月这些厂家都消失了(⊙﹏⊙)看到拉阔好怀念啊咳咳，游戏还可以，但是感觉偏小众化。什么时候把帝国搬到安卓来啊，好怀念玩帝国的时候啊o(*≧▽≦)ツ,1
认认真真玩了一个星期之后，表示激情迅速下降。说几点个人认为不足之处。一：说是说高自由度，其实不然。门派武学显然要强于通常江湖武学，原因有2。1：每天可以通过请教师傅获得武学秘籍提高武学境界，门派商店也有得买。2：门派武学品质强于一般的江湖武学，土豪排除。所以门派武学是可以重点培养的武学，然而其他江湖武学除了野球拳会有秘籍赠送，其他绿色白色蓝色的武学被淘汰得极快！武学境界提升之后效果很不明显，最多只能拿来提升到境界2，加一点属性算了。说是说提升到满境界会有质的变化，若真等你能提升到满境界，恐怕你顶级武学都有好多了，何必再用低品质的，这就导致低品质武学只能拿来提升基础属性，金色武学以上不仅少而且获得难，从而，极大的限制了玩家的套路，显然，武学自由度大打折扣。二：游戏日常和玩法过于单调侠之大者：自动挂机师门：手动挂机挂机：表面意思，挂机铜人巷：普通的卡牌网游推图玩法擂台排名：卡牌游戏的天梯咯奇遇：看起来像彩蛋，其实没什么卵用，人人都能遇到的还叫啥奇遇，偶遇都算不上吧。主线：剧情什么的，真的有人关心吗？关心的是奖励和经验吧。剧情想看也太短了。黑衣人杀人模式：纯粹的搞事情，激起玩家的攀比心里，不就是想让打不过的多充点钱报仇吗？这样玩估计大部分人都只能坚持一个星期吧。个人觉得吧，很多人心中都有一个武侠梦，对于武侠，我从来都没有抵抗力，从小就向往那种快意恩仇，一人一马谱写江湖传奇的生活。武侠和江湖从来都是分不开的，有人的地方就是江湖。因为每个人都不同，目的不同、身份不同、利益不同、信念不同、道不同、所会所学都不同，因此产生了分歧，有了恩怨，就有了江湖！没有千篇一律的江湖！所以我不认同这个武侠。所以才会只有好的武侠单机游戏，没有真正值得认可的武侠网游。单机游戏剧情丰富，处处充满了未知。在单机游戏里面，你才能感觉到自己是主角，自己再菜也会觉得自己独一无二！有着一种npc虐我千百遍，我依然无怨无悔的精神！然而，在网游的武侠中，我感觉自己和土豪不是在玩同一个游戏，我只是每天做着重复且毫无意义的事情，并且只能永远望着土豪的背影，即使再过一百年，我再努力，终究只是一个穷逼！不充钱，永远是辣鸡！我不会有奇遇，我翻不了身。即使我掉下悬崖一百次，我看到的永远只有一只白猿和百晓生！没有九阳神功给我，即使我学会了九阳神功，土豪也能一只手捏死我！我在追逐土豪的道路上越走越远，亦步亦趋，永远没有尽头！我希望每个玩家都能在游戏中找到乐趣，而不是让别人把快乐建立在穷人身上！建议：放弃铁血武林2  出3 。1：增加武学种类（各种品质武学都增加）2：增加武学等级提升难度，提升武学等级效果3 :增加武学提升境界难度，提升武学境界效果4：增加高级武学秘籍使用前置条件：（一个不会武功白痴可以直接学高等武学吗？）5:部分外功招式以及内功招式，可以通过战斗有几率自动领悟，和悟性有关。6：让人物初始属性充分展现自身特点。身法，臂力，根骨，悟性，耍刀，拳脚，暗器等。每一项数值要对今后的发展有比较重要的影响。7：野外挂机奇遇，概率触发任务或者是触发特殊怪。8：死亡惩罚，死了必须得有惩罚。例如丢失经验或者银两，等。9：血量和内力变为不自动回满，需要补给。补给品也分为战斗使用和非战斗使用，这样才更真实，也增加玩家无脑操作的风险。10：野外boss或者是官府通缉令！增加可组队队员，由双人变为3人。特定时间刷新，打死得好东西11：门派特色也可能稍做改变，技能也可多样，例如控制，辅助，输出。而不是像现在这样单纯的干干干！老子就是要干。除了互相殴打，互相干以外，能不能来点配合？？辅助和控制技能可作为稀有技能或是特色技能。12：势力阵营划分 可三分天下或者一分为二，不同势力之间可互相干，互相争夺资源。例如银矿（银子产出），金矿（叶子产出）地盘（增加押镖奖励与风险）13：副职业 医生，铁匠，厨师，渔夫，裁缝，矿工，等等。14：休闲玩法：擂台切磋！擂主摆擂台，出银子，打赢的可以拿钱，上擂台需缴纳银两，价钱多少可由擂主定，擂主也可以设置打擂条件，等级以及战力条件，但不能低于和超出自身多少。设一个擂台榜15：钓鱼挖矿等副业小游戏16：开放自创武功（让自创武功变得普遍）！高自由度。建议条件。3种以上五种以下的武功达到一定境界可以融合为自创武功17：副本玩法，多一些难度较高的副本。以大富翁或者地牢的形式让玩家探险，增加一些策略趣味性。需要条件才能进入。18：pvp竞技场！类似炉石竞技，属性一样的情况下，让玩家远武学和外功内功技能，最后上阵8种，等级固定，境界可以弄一些竞技点，让玩家自由加点一口气写累了，手打不易。我去睡觉了。要是作者觉得想法不错可以继续聊聊。拜拜,1
名字.....无语厂商真是懒到一定境界了画面，这是饥荒吗?!而且画的连饥荒都不如......厂商明白版权是什么吗把“一直在模仿（抄袭）从未被超越”的   腾讯   和你比都甘拜下风啊就不怕有人告你版权让你破产啊,0
妈呀，看到吓了我一跳，这么好的游戏一定要给一星好评肯定是五年前出版的饥荒抄袭了现在的它,0
真的垃圾，我最开始在微博吐槽了一番～～真的懒得说第二遍了，一星都不想给,0
玩了一下 果然是蘑菇戰爭的玩法 不過本作在原有的基礎上做了不少變動 應該可以算是有自己的特色了.玩家必須控制士兵佔領地圖上的建築 並一步一步的把對手與中立建築全部佔光 有些建築是兵營 有些是箭塔 也有增加攻擊的狀態塔 因此需要考慮先佔領哪一個塔.地圖上的建築數量算是剛剛好 每一局的節奏也不會過於拖沓 當戰局膠著的時候 武將技可以拉開差距 這設定我認為很好 增添不少變數.至於開寶箱的設定就跟皇室戰爭差不多 競技場爬越高 能抽的武將就會越來越多 這類遊戲有錢確實會比較強 但如果匹配系統做的好就不會有太大問題.我給四星(´・ω・｀),1
玩了俩天吐槽一下流派太少 主线剧情竟然是关卡制  不是内测用户的玩角色还得花钱不亏为腾讯 真的充值入口太多了以后就怕沦为贪玩蓝月那类的页游哦,0
本来是想给一星的，但是还没玩就判它死刑好像太不道德了，然后一口气打到20关，被会回溯的boss搞死了。总体来看游戏性不错，虽然不是我喜欢的类型，可以给到4星，一星扣失败后弹出的复活界面，只有两个按钮：短信支付和微信支付，md你加个返回按钮会死吗？,0
